antecedente,consecuente,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,n_antecedentes
fear_of_job_loss_to_ai=alto + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.12033456246065294,0.3433762028959439,0.09119525137152622,0.757847533632287,2.2070473353738604,0.04987522623664242,2.711613088040824,0.6217204107226363,3
career_clarity_score=bajo + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.04820577390053062,0.3433762028959439,0.03651407500674521,0.7574626865671641,2.2059265615349126,0.01996135940712061,2.707310424982876,0.5743633832305645,3
stress_level=alto + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.05261264502203435,0.3433762028959439,0.039841712384207216,0.7572649572649574,2.205350722846794,0.021775782112228876,2.7051050796188236,0.5769101535563013,2
internship_experience=1 + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.03993164852954403,0.3433762028959439,0.03021854483316845,0.7567567567567567,2.203870711990146,0.01650696698571822,2.699453388094452,0.568972900635664,3
career_clarity_score=bajo + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.05027430524327727,0.3433762028959439,0.03804298947747099,0.7567084078711985,2.203729907574609,0.0207799894398028,2.698916930743877,0.5751385754710222,3
social_media_hrs_per_day=alto + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.04128069070959619,0.3433762028959439,0.03120784243187337,0.75599128540305,2.201641462125855,0.017033035603090364,2.6909850256318006,0.5692942995712378,3
college_tier=tier_3 + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.07905387175105676,0.3433762028959439,0.059717600503642415,0.7554038680318543,2.199930751347875,0.03257238219754162,2.684522407695187,0.5922607421874999,3
career_clarity_score=medio + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.06268549329975717,0.3433762028959439,0.047306412447162514,0.7546628407460545,2.197772688909214,0.025781705781232764,2.6764139566171172,0.5814418607026814,3
resume_confidence_score=bajo + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.09011601762748449,0.3433762028959439,0.06799172587462901,0.7544910179640718,2.1972722966847864,0.037048029921599446,2.6745408321067643,0.5988568667228349,3
ai_dependency_score=alto + seeks_career_counseling=si + stream=cs/it,burnout_cat=alto,0.06880115118266031,0.3433762028959439,0.051803219714003056,0.7529411764705882,2.192758758820448,0.02817854166603138,2.657762988278322,0.584143205524435,3
career_clarity_score=bajo + stress_level=alto,burnout_cat=alto,0.055310729382138685,0.3433762028959439,0.04164043529094343,0.7528455284552845,2.19248020714885,0.022648047056299535,2.6567344422302264,0.5757401479473416,2
internship_experience=1 + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.06160625955571544,0.3433762028959439,0.046317114848457595,0.7518248175182481,2.1895076338358828,0.02516299136759407,2.645807653036931,0.5789428139149272,3
placement_anxiety_score=alto + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.09227448511556795,0.3433762028959439,0.06934076805468117,0.7514619883040935,2.18845098165354,0.03765590573151916,2.6419451601127895,0.5982599181695831,3
motivation_score=bajo + seeks_career_counseling=si + uses_ai_for_assignments=sometimes,burnout_cat=alto,0.04991456066193003,0.3433762028959439,0.03750337260545013,0.7513513513513513,2.188128778333074,0.02036390029613734,2.640769618788051,0.5715154495108947,3
fear_of_job_loss_to_ai=alto + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.12141379620469467,0.3433762028959439,0.09119525137152622,0.7511111111111111,2.1874291368372036,0.049504643051576196,2.6382206133645103,0.6178589318584751,3
daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto + motivation_score=bajo,burnout_cat=alto,0.0902059537728213,0.3433762028959439,0.06763198129328177,0.7497507477567298,2.18346740814748,0.03665740340816334,2.6238791573520643,0.5957533568057342,3
fear_of_job_loss_to_ai=alto + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.12474143358215667,0.3433762028959439,0.09344365500494649,0.749098774333093,2.181568693506983,0.05061041519770895,2.6170609384578327,0.6188048555967889,3
degree_type=b.tech/b.e. + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.06214587642773631,0.3433762028959439,0.04649698713913122,0.7481910274963821,2.1789251007680126,0.025157572065734577,2.6076266884994417,0.576910735046768,3
ai_dependency_score=alto + ai_replaces_own_thinking_score=medio + seeks_career_counseling=si,burnout_cat=alto,0.08139221152981384,0.3433762028959439,0.060886770393020956,0.7480662983425413,2.1785618573260126,0.03293862185261001,2.606335685873555,0.5889146561949464,3
degree_type=b.tech/b.e. + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.04496807266840543,0.3433762028959439,0.03363611835596726,0.748,2.1783687794656887,0.018195152311541327,2.605649988508159,0.5664113311172133,3
fear_of_job_loss_to_ai=alto + social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.06349491860778847,0.3433762028959439,0.047486284737836136,0.7478753541076487,2.178005778502605,0.025683640683106718,2.604361801996986,0.5775349286585241,3
stream=cs/it + stress_level=alto,burnout_cat=alto,0.09326378271427287,0.3433762028959439,0.06970051263602842,0.7473481195756991,2.1764703356632262,0.03767594905988903,2.5989270137286495,0.5961386309679978,2
resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.10567497077075276,0.3433762028959439,0.07887399946038313,0.7463829787234043,2.1736595967589136,0.04258772925598219,2.589036783883443,0.603747347747156,2
career_clarity_score=medio + stream=cs/it + stress_level=alto,burnout_cat=alto,0.04712654015648889,0.3433762028959439,0.035165032826693046,0.7461832061068702,2.173077807412857,0.018982900412134667,2.586999020169363,0.5665213891125114,3
social_media_hrs_per_day=alto + stress_level=alto,burnout_cat=alto,0.04919507149923554,0.3433762028959439,0.03669394729741883,0.7458866544789762,2.1722141726431996,0.01980153044481686,2.5839799785317883,0.567561464616115,2
fear_of_job_loss_to_ai=alto + sleep_hours=bajo + stress_level=alto,burnout_cat=alto,0.04173037143628024,0.3433762028959439,0.03111790628653656,0.7456896551724137,2.1716404598905363,0.01678868979730929,2.5819783208159484,0.5630133753590676,3
ai_dependency_score=alto + resume_confidence_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.06646281140390323,0.3433762028959439,0.049554816080582785,0.7456021650879567,2.171385666216079,0.026733068266921258,2.5810903513824335,0.5778715525109365,3
career_clarity_score=medio + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.048025901609857,0.3433762028959439,0.03579458584405072,0.745318352059925,2.170559129532296,0.019303634108603827,2.5782140268644547,0.5664956810505053,3
ai_dependency_score=alto + fear_of_job_loss_to_ai=alto + seeks_career_counseling=si,burnout_cat=alto,0.08885691159276914,0.3433762028959439,0.0661930029678928,0.7449392712550607,2.1694551485293396,0.03568165406410715,2.57438218864606,0.59162471621755,3
degree_type=b.sc/b.a/b.com + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.04119075456425938,0.3433762028959439,0.030668225559852505,0.7445414847161572,2.1682966916078974,0.01652430066315835,2.5703734963560487,0.5619558887726552,3
career_clarity_score=medio + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.07095961867074377,0.3433762028959439,0.052702581167371164,0.7427122940430926,2.162969616936916,0.028336736749267042,2.552099388744337,0.5787398114772242,3
college_tier=tier_3 + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.06214587642773631,0.3433762028959439,0.046137242557783974,0.7424023154848046,2.1620668794854745,0.024797827484387334,2.5490283359488917,0.5730951157888755,3
ai_dependency_score=alto + degree_type=b.tech/b.e. + seeks_career_counseling=si,burnout_cat=alto,0.043169349761669217,0.3433762028959439,0.03201726773990467,0.7416666666666666,2.1599244805308184,0.01719394033725577,2.5417695371769904,0.5612496316816122,3
ai_dependency_score=alto + motivation_score=bajo + uses_ai_for_assignments=frequently,burnout_cat=alto,0.048025901609857,0.3433762028959439,0.0356147135533771,0.7415730337078651,2.1596517972230886,0.019123761817930206,2.5408486061852598,0.5640514736405147,3
fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.1433582156668765,0.3433762028959439,0.10630452378811044,0.7415307402760352,2.159528627849459,0.05707872403848056,2.5404328460773433,0.6267917271762349,2
daily_ai_tool_usage_hrs=alto + placement_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.0761759151002788,0.3433762028959439,0.056479899271517225,0.7414403778040143,2.159265469042125,0.030322902792259698,2.539545005238063,0.5811491135385043,3
ai_dependency_score=alto + college_tier=tier_3 + motivation_score=bajo,burnout_cat=alto,0.06781185358395539,0.3433762028959439,0.05027430524327727,0.7413793103448276,2.1590876248622677,0.026989328448282966,2.5389453488023506,0.5758938287393846,3
sleep_hours=medio + stream=cs/it + stress_level=alto,burnout_cat=alto,0.059807536648979226,0.3433762028959439,0.04433851965104776,0.7413533834586467,2.1590121190876617,0.023802034811961265,2.538690843454636,0.5709737356082534,3
ai_dependency_score=alto + daily_ai_tool_usage_hrs=alto + seeks_career_counseling=si,burnout_cat=alto,0.07248853314146955,0.3433762028959439,0.05369187876607608,0.7406947890818859,2.157094122525272,0.02880104150246148,2.5322429687362167,0.5783361034137363,3
degree_type=b.tech/b.e. + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.06169619570105225,0.3433762028959439,0.04568756183109992,0.7405247813411079,2.1565990161686166,0.02450255641814754,2.5305838472661937,0.571570674819678,3
degree_type=b.sc/b.a/b.com + fear_of_job_loss_to_ai=alto + stress_level=alto,burnout_cat=alto,0.043978775069700514,0.3433762028959439,0.03255688461192553,0.7402862985685071,2.1559044928714592,0.01745561982047697,2.528260132156562,0.5608218167076396,3
ai_dependency_score=alto + career_clarity_score=bajo + motivation_score=bajo,burnout_cat=alto,0.04874539077255149,0.3433762028959439,0.036064394280061154,0.7398523985239852,2.154640864114246,0.019326387087903442,2.5240432484425415,0.5633460548307777,3
ai_dependency_score=alto + daily_study_hours=bajo + seeks_career_counseling=si,burnout_cat=alto,0.05081392211529814,0.3433762028959439,0.03759330875078694,0.7398230088495575,2.154555273807813,0.020145017120585636,2.523758131726474,0.564554313065728,3
interview_anxiety_score=alto + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.12231315765806278,0.3433762028959439,0.09047576220883173,0.7397058823529412,2.154214171263057,0.04847633456799319,2.5226224973489164,0.6104610170720731,3
degree_type=b.tech/b.e. + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.0704200017987229,0.3433762028959439,0.05207302815001349,0.7394636015325671,2.1535085870719257,0.02789247532444248,2.520276633002333,0.5762188397311474,3
ai_dependency_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.09973918517852325,0.3433762028959439,0.0737476391761849,0.739404869251578,2.153337543532817,0.039499576489648185,2.5197086193370177,0.5949438366511536,2
resume_confidence_score=bajo + social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.047216476301825704,0.3433762028959439,0.034895224390682614,0.7390476190476191,2.152297138866023,0.018682210044035384,2.5162590764936454,0.5619116247477175,3
college_tier=tier_3 + interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.08337080672722368,0.3433762028959439,0.06160625955571544,0.738942826321467,2.1519919554395996,0.032978708509349766,2.515249007915123,0.584003053776255,3
degree_type=b.tech/b.e. + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.06232574871840993,0.3433762028959439,0.04604730641244716,0.7388167388167388,2.1516247561297326,0.02464612747487282,2.5140347590779606,0.5708111781843467,3
fear_of_job_loss_to_ai=alto + motivation_score=bajo + uses_ai_for_assignments=frequently,burnout_cat=alto,0.05261264502203435,0.3433762028959439,0.03885241478550229,0.7384615384615384,2.150590321150824,0.02078648451352395,2.5106204006919786,0.5647229605721157,3
degree_type=b.sc/b.a/b.com + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.04155049914560662,0.3433762028959439,0.030668225559852505,0.738095238095238,2.1495235600788245,0.016400772934802944,2.5071090434882133,0.5579643245239385,3
interview_anxiety_score=alto + placement_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.12600053961687202,0.3433762028959439,0.09299397427826243,0.7380442541042113,2.149375081557026,0.04972838742178097,2.506621089217391,0.6118407565294893,3
ai_dependency_score=alto + seeks_career_counseling=si + weekly_job_application_count=alto,burnout_cat=alto,0.08516952963395989,0.3433762028959439,0.06277542944509398,0.7370644139387539,2.14652153446438,0.03353023975695127,2.497280063684903,0.5838568033829592,3
college_tier=tier_3 + motivation_score=bajo + seeks_career_counseling=si,burnout_cat=alto,0.0911053152261894,0.3433762028959439,0.0670923644212609,0.7364264560710759,2.1446636367350167,0.035808967215253965,2.4912356047431032,0.5872258085738888,3
ai_dependency_score=medio + resume_confidence_score=bajo + stress_level=alto,burnout_cat=alto,0.048385646191204244,0.3433762028959439,0.0356147135533771,0.7360594795539033,2.143594906537415,0.019000234089574797,2.4877718509998736,0.5606199028370845,3
ai_dependency_score=alto + internship_experience=1 + motivation_score=bajo,burnout_cat=alto,0.04973468837125641,0.3433762028959439,0.03660401115208202,0.7359855334538878,2.143379556436296,0.019526302706946937,2.4870750671133077,0.5613664617071772,3
placement_anxiety_score=alto + stress_level=alto + weekly_job_application_count=alto,burnout_cat=alto,0.12321251911143088,0.3433762028959439,0.09065563449950535,0.7357664233576643,2.1427414513656022,0.0483473875377783,2.485012712797119,0.608252454057152,3
interview_anxiety_score=alto + stress_level=alto,burnout_cat=alto,0.1398507059987409,0.3433762028959439,0.10288695026531162,0.7356913183279743,2.142522726162584,0.054865545867146974,2.4843065802842026,0.6199627171239466,2
motivation_score=bajo + seeks_career_counseling=si + social_media_hrs_per_day=alto,burnout_cat=alto,0.06520370536918788,0.3433762028959439,0.04793596546452019,0.7351724137931035,2.1410115424215603,0.025546564700102588,2.4794388171897954,0.5701039458108499,3
placement_anxiety_score=alto + social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.06304523788110442,0.3433762028959439,0.046317114848457595,0.7346647646219686,2.1395331372005417,0.024668880454172436,2.474695063279265,0.5684461359819729,3
fear_of_job_loss_to_ai=alto + sleep_hours=medio + stress_level=alto,burnout_cat=alto,0.09407320802230416,0.3433762028959439,0.06898102347333393,0.7332695984703632,2.135470053795696,0.03667852250839488,2.4617508665621592,0.5869337668138624,3
interview_anxiety_score=alto + social_media_hrs_per_day=medio + stress_level=alto,burnout_cat=alto,0.061786131846389064,0.3433762028959439,0.045237881104415865,0.7321688500727802,2.1322643907698384,0.024021993759374635,2.45163341636134,0.5659850330532145,3
daily_ai_tool_usage_hrs=alto + interview_anxiety_score=alto + seeks_career_counseling=si,burnout_cat=alto,0.0778847018616782,0.3433762028959439,0.05701951614353809,0.7321016166281756,2.1320685896513054,0.03027576295459238,2.451018139190141,0.5758194647038752,3
